OBJECTID,FIPS,COUNTY,STATE,POP2020,SQMI,Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2021 Education,2021 Avg: Education,2021 Index: Education,2021 Health Care,2021 Index: Health Care,2021 Avg: Health Care,2021 HH Operations,2021 Avg: HH Operations,2021 Index: HH Operations,2021 Total Crime Aggregate,2021 Personal Crime Aggregate,2021 Murder Aggregate,2021 Rape Aggregate,2021 Robbery Aggregate,2021 Assault Aggregate,2021 Property Crime Aggregate,2021 Burglary Aggregate,2021 Larceny Aggregate,2021 Motor Vehicle Theft Aggregate,2021 Total Crime Index,2021 Personal Crime Index,2021 Murder Index,2021 Rape Index,2021 Robbery Index,2021 Assault Index,2021 Property Crime Index,2021 Burglary Index,2021 Larceny Index,2021 Motor Vehicle Theft Index,Invalid1,Invalid2
392,06073015403,San Diego County,CA,2528,1.19000000,41,US,392,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2875997.00000000,3440.19000000,199.00000000,9557926.00000000,183.00000000,11432.93000000,3512039.00000000,4201.00000000,190.00000000,122468.00000000,25223.00000000,20282.00000000,26496.00000000,22828.00000000,26345.00000000,139686.00000000,169613.00000000,116707.00000000,258572.00000000,51.00000000,11.00000000,8.00000000,11.00000000,10.00000000,11.00000000,58.00000000,71.00000000,49.00000000,108.00000000,,
393,06073015405,San Diego County,CA,5609,1.81000000,42,US,393,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,5775608.00000000,3005.00000000,174.00000000,16526553.00000000,138.00000000,8598.62000000,6265770.00000000,3260.03000000,147.00000000,326726.00000000,262534.00000000,86330.00000000,732370.00000000,40216.00000000,278758.00000000,335342.00000000,420892.00000000,322400.00000000,286942.00000000,57.00000000,46.00000000,15.00000000,128.00000000,7.00000000,49.00000000,59.00000000,74.00000000,56.00000000,50.00000000,,
394,06073015406,San Diego County,CA,2537,2.35000000,43,US,394,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,4383447.00000000,5038.44000000,292.00000000,11302067.00000000,208.00000000,12990.88000000,4486109.00000000,5156.45000000,233.00000000,219032.00000000,97071.00000000,64714.00000000,79648.00000000,79648.00000000,109516.00000000,238944.00000000,271301.00000000,206587.00000000,405707.00000000,88.00000000,39.00000000,26.00000000,32.00000000,32.00000000,44.00000000,96.00000000,109.00000000,83.00000000,163.00000000,,
395,06073015501,San Diego County,CA,5189,12.72000000,44,US,395,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,4638465.00000000,2493.80000000,144.00000000,12003140.00000000,103.00000000,6453.30000000,4722003.00000000,2538.71000000,115.00000000,184463.00000000,100038.00000000,146907.00000000,49807.00000000,134010.00000000,90686.00000000,200293.00000000,317316.00000000,144375.00000000,392974.00000000,36.00000000,19.00000000,29.00000000,10.00000000,26.00000000,18.00000000,39.00000000,62.00000000,28.00000000,76.00000000,,
396,06073015502,San Diego County,CA,2934,9.99000000,45,US,396,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3267444.00000000,3203.38000000,186.00000000,8455295.00000000,133.00000000,8289.50000000,3326291.00000000,3261.07000000,148.00000000,141673.00000000,74890.00000000,121618.00000000,14555.00000000,176131.00000000,43817.00000000,152843.00000000,175116.00000000,102967.00000000,496609.00000000,49.00000000,26.00000000,42.00000000,5.00000000,61.00000000,15.00000000,53.00000000,60.00000000,35.00000000,171.00000000,,
397,06073015601,San Diego County,CA,6093,0.63000000,46,US,397,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,4125665.00000000,2054.61000000,119.00000000,11106094.00000000,89.00000000,5530.92000000,4239034.00000000,2111.07000000,95.00000000,356531.00000000,508487.00000000,213336.00000000,551231.00000000,751620.00000000,411417.00000000,331669.00000000,466949.00000000,265411.00000000,588251.00000000,60.00000000,85.00000000,36.00000000,92.00000000,126.00000000,69.00000000,56.00000000,78.00000000,44.00000000,98.00000000,,
398,06073015602,San Diego County,CA,2648,1.66000000,47,US,398,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2726196.00000000,3336.84000000,193.00000000,8685827.00000000,170.00000000,10631.37000000,3199612.00000000,3916.29000000,177.00000000,236572.00000000,177402.00000000,79966.00000000,191828.00000000,153224.00000000,187362.00000000,245552.00000000,238970.00000000,235670.00000000,353074.00000000,90.00000000,67.00000000,30.00000000,73.00000000,58.00000000,71.00000000,93.00000000,91.00000000,90.00000000,134.00000000,,
399,06073015701,San Diego County,CA,6811,0.37000000,48,US,399,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1881017.00000000,856.96000000,50.00000000,6675489.00000000,49.00000000,3041.23000000,2355825.00000000,1073.27000000,49.00000000,524696.00000000,398804.00000000,205518.00000000,163337.00000000,759384.00000000,300931.00000000,544320.00000000,516445.00000000,494179.00000000,998602.00000000,77.00000000,59.00000000,30.00000000,24.00000000,112.00000000,44.00000000,80.00000000,76.00000000,73.00000000,147.00000000,,
400,06073015704,San Diego County,CA,4302,0.36000000,49,US,400,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1887587.00000000,1345.39000000,78.00000000,6361713.00000000,73.00000000,4534.36000000,2334005.00000000,1663.58000000,75.00000000,359733.00000000,449674.00000000,158249.00000000,258202.00000000,621360.00000000,419314.00000000,345388.00000000,381112.00000000,305693.00000000,583404.00000000,85.00000000,106.00000000,37.00000000,61.00000000,147.00000000,99.00000000,82.00000000,90.00000000,72.00000000,138.00000000,,
401,06073015801,San Diego County,CA,3772,0.24000000,0,US,401,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1276274.00000000,898.78000000,52.00000000,4168969.00000000,47.00000000,2935.89000000,1496489.00000000,1053.87000000,48.00000000,619740.00000000,875755.00000000,348215.00000000,482975.00000000,1350200.00000000,762490.00000000,578985.00000000,470590.00000000,570145.00000000,843630.00000000,167.00000000,236.00000000,94.00000000,130.00000000,364.00000000,206.00000000,156.00000000,127.00000000,154.00000000,228.00000000,,
402,06073015802,San Diego County,CA,4865,0.36000000,1,US,402,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1797041.00000000,1229.17000000,71.00000000,5460229.00000000,60.00000000,3734.77000000,2021115.00000000,1382.43000000,63.00000000,679624.00000000,1055541.00000000,711998.00000000,553855.00000000,2081658.00000000,738027.00000000,618910.00000000,529618.00000000,562920.00000000,1222054.00000000,138.00000000,214.00000000,145.00000000,112.00000000,423.00000000,150.00000000,126.00000000,108.00000000,114.00000000,248.00000000,,
403,06073015901,San Diego County,CA,3304,0.15000000,2,US,403,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1107113.00000000,1158.07000000,67.00000000,3131064.00000000,53.00000000,3275.17000000,1180583.00000000,1234.92000000,56.00000000,525782.00000000,655336.00000000,289044.00000000,234562.00000000,1078178.00000000,564578.00000000,503404.00000000,492766.00000000,434446.00000000,1048042.00000000,162.00000000,202.00000000,89.00000000,72.00000000,333.00000000,174.00000000,155.00000000,152.00000000,134.00000000,323.00000000,,
404,06073015902,San Diego County,CA,5653,0.43000000,3,US,404,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2668691.00000000,1422.54000000,82.00000000,8005437.00000000,68.00000000,4267.29000000,3018424.00000000,1608.97000000,73.00000000,453705.00000000,593328.00000000,234455.00000000,603725.00000000,800239.00000000,514785.00000000,431870.00000000,550745.00000000,315483.00000000,1084089.00000000,80.00000000,105.00000000,42.00000000,107.00000000,142.00000000,91.00000000,76.00000000,97.00000000,56.00000000,192.00000000,,
405,06073016000,San Diego County,CA,2451,0.72000000,4,US,405,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2070620.00000000,2293.05000000,133.00000000,5377444.00000000,95.00000000,5955.09000000,2118851.00000000,2346.46000000,106.00000000,300385.00000000,297538.00000000,138115.00000000,54989.00000000,612575.00000000,216478.00000000,301355.00000000,246161.00000000,303847.00000000,391326.00000000,124.00000000,123.00000000,57.00000000,23.00000000,253.00000000,89.00000000,124.00000000,102.00000000,126.00000000,162.00000000,,
406,06073016100,San Diego County,CA,5626,1.09000000,5,US,406,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,5227849.00000000,2436.09000000,141.00000000,17107149.00000000,128.00000000,7971.64000000,6267858.00000000,2920.72000000,132.00000000,389478.00000000,320618.00000000,127058.00000000,723040.00000000,326403.00000000,252723.00000000,400837.00000000,317949.00000000,421255.00000000,398628.00000000,70.00000000,57.00000000,23.00000000,129.00000000,58.00000000,45.00000000,72.00000000,57.00000000,75.00000000,71.00000000,,
407,06073016201,San Diego County,CA,5986,1.84000000,6,US,407,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,6415037.00000000,2913.28000000,169.00000000,19621167.00000000,143.00000000,8910.61000000,7364778.00000000,3344.59000000,151.00000000,612094.00000000,431409.00000000,146572.00000000,867265.00000000,247323.00000000,440148.00000000,640734.00000000,495550.00000000,713946.00000000,372554.00000000,104.00000000,73.00000000,25.00000000,147.00000000,42.00000000,75.00000000,109.00000000,84.00000000,121.00000000,63.00000000,,
408,06073016202,San Diego County,CA,3641,2.58000000,7,US,408,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2012774.00000000,1275.52000000,74.00000000,6508047.00000000,66.00000000,4124.24000000,2331053.00000000,1477.22000000,67.00000000,950460.00000000,937732.00000000,186903.00000000,727236.00000000,1547241.00000000,748359.00000000,949982.00000000,425683.00000000,1061375.00000000,1123759.00000000,260.00000000,257.00000000,51.00000000,199.00000000,423.00000000,205.00000000,260.00000000,116.00000000,290.00000000,307.00000000,,
409,06073016301,San Diego County,CA,5233,0.41000000,8,US,409,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2084200.00000000,1162.41000000,67.00000000,6543233.00000000,59.00000000,3649.32000000,2372055.00000000,1322.95000000,60.00000000,637848.00000000,765408.00000000,392648.00000000,742772.00000000,850008.00000000,741964.00000000,618596.00000000,455388.00000000,636544.00000000,780732.00000000,125.00000000,150.00000000,77.00000000,145.00000000,166.00000000,145.00000000,121.00000000,89.00000000,125.00000000,153.00000000,,
410,06073016302,San Diego County,CA,5648,0.46000000,9,US,410,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2428165.00000000,1364.90000000,79.00000000,7130697.00000000,64.00000000,4008.26000000,2746727.00000000,1543.97000000,70.00000000,714642.00000000,1085747.00000000,569378.00000000,472339.00000000,1662219.00000000,968976.00000000,656871.00000000,686171.00000000,561197.00000000,1310508.00000000,127.00000000,193.00000000,101.00000000,84.00000000,296.00000000,172.00000000,117.00000000,122.00000000,100.00000000,233.00000000,,
411,06073016401,San Diego County,CA,5134,0.91000000,10,US,411,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3407160.00000000,2032.91000000,118.00000000,11190495.00000000,107.00000000,6676.91000000,4015175.00000000,2395.69000000,108.00000000,219058.00000000,155778.00000000,92847.00000000,95969.00000000,224108.00000000,139338.00000000,230102.00000000,301482.00000000,190454.00000000,393462.00000000,43.00000000,30.00000000,18.00000000,19.00000000,44.00000000,27.00000000,45.00000000,59.00000000,37.00000000,77.00000000,,
412,06073016502,San Diego County,CA,6956,0.81000000,11,US,412,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3666478.00000000,1579.02000000,91.00000000,11451072.00000000,79.00000000,4931.56000000,4241574.00000000,1826.69000000,83.00000000,696685.00000000,955466.00000000,745019.00000000,425340.00000000,1070329.00000000,998580.00000000,656791.00000000,879262.00000000,486483.00000000,1524042.00000000,101.00000000,139.00000000,108.00000000,62.00000000,156.00000000,145.00000000,96.00000000,128.00000000,71.00000000,222.00000000,,
413,06073016503,San Diego County,CA,2959,0.26000000,12,US,413,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1799401.00000000,1656.91000000,96.00000000,5926994.00000000,88.00000000,5457.64000000,2121530.00000000,1953.53000000,88.00000000,149009.00000000,149101.00000000,45021.00000000,131941.00000000,171930.00000000,144460.00000000,148403.00000000,171761.00000000,140640.00000000,167964.00000000,50.00000000,50.00000000,15.00000000,45.00000000,58.00000000,49.00000000,50.00000000,58.00000000,47.00000000,57.00000000,,
414,06073016504,San Diego County,CA,6565,0.50000000,13,US,414,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2829349.00000000,1179.39000000,68.00000000,9242633.00000000,62.00000000,3852.70000000,3325616.00000000,1386.25000000,63.00000000,481747.00000000,576078.00000000,266880.00000000,458737.00000000,869574.00000000,488194.00000000,464691.00000000,512913.00000000,415524.00000000,747384.00000000,75.00000000,89.00000000,41.00000000,71.00000000,135.00000000,76.00000000,72.00000000,80.00000000,64.00000000,116.00000000,,
415,06073016606,San Diego County,CA,3387,1.06000000,14,US,415,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3310007.00000000,2717.58000000,157.00000000,9201066.00000000,121.00000000,7554.24000000,3690511.00000000,3029.98000000,137.00000000,184932.00000000,112908.00000000,23240.00000000,221096.00000000,43352.00000000,123856.00000000,196840.00000000,129288.00000000,222028.00000000,145668.00000000,56.00000000,34.00000000,7.00000000,67.00000000,13.00000000,37.00000000,59.00000000,39.00000000,67.00000000,44.00000000,,
416,06073016607,San Diego County,CA,6935,1.58000000,15,US,416,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,5045036.00000000,1998.83000000,116.00000000,19206107.00000000,122.00000000,7609.39000000,6701375.00000000,2655.06000000,120.00000000,375396.00000000,177603.00000000,81254.00000000,222942.00000000,211340.00000000,158671.00000000,405558.00000000,242552.00000000,480142.00000000,161392.00000000,55.00000000,26.00000000,12.00000000,33.00000000,31.00000000,23.00000000,60.00000000,36.00000000,70.00000000,24.00000000,,
417,06073016608,San Diego County,CA,2579,0.97000000,16,US,417,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2507619.00000000,3058.07000000,177.00000000,6489064.00000000,127.00000000,7913.49000000,2552781.00000000,3113.15000000,141.00000000,88795.00000000,58351.00000000,38055.00000000,131924.00000000,76110.00000000,38055.00000000,93869.00000000,78647.00000000,101480.00000000,78647.00000000,35.00000000,23.00000000,15.00000000,52.00000000,30.00000000,15.00000000,37.00000000,31.00000000,40.00000000,31.00000000,,
418,06073016609,San Diego County,CA,5315,1.84000000,17,US,418,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,4189339.00000000,2358.86000000,137.00000000,13447432.00000000,121.00000000,7571.75000000,5014903.00000000,2823.71000000,128.00000000,150138.00000000,107288.00000000,54206.00000000,204662.00000000,99943.00000000,94793.00000000,155451.00000000,135670.00000000,165597.00000000,136136.00000000,29.00000000,20.00000000,10.00000000,39.00000000,19.00000000,18.00000000,30.00000000,26.00000000,32.00000000,26.00000000,,
419,06073016610,San Diego County,CA,4065,0.52000000,18,US,419,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2806478.00000000,1991.82000000,115.00000000,9138808.00000000,104.00000000,6486.02000000,3414241.00000000,2423.17000000,110.00000000,129008.00000000,74013.00000000,32464.00000000,159473.00000000,56812.00000000,68138.00000000,137124.00000000,120044.00000000,149722.00000000,71772.00000000,32.00000000,18.00000000,8.00000000,39.00000000,14.00000000,17.00000000,34.00000000,30.00000000,37.00000000,18.00000000,,
420,06073016613,San Diego County,CA,1954,0.32000000,19,US,420,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1807259.00000000,2534.73000000,147.00000000,5411678.00000000,122.00000000,7590.01000000,2058066.00000000,2886.49000000,131.00000000,114708.00000000,111648.00000000,15216.00000000,116364.00000000,26628.00000000,146466.00000000,114708.00000000,124800.00000000,108588.00000000,137862.00000000,60.00000000,59.00000000,8.00000000,61.00000000,14.00000000,77.00000000,60.00000000,66.00000000,57.00000000,72.00000000,,
421,06073016614,San Diego County,CA,4077,0.84000000,20,US,421,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2634216.00000000,1888.33000000,109.00000000,9954970.00000000,114.00000000,7136.18000000,3650446.00000000,2616.81000000,118.00000000,313498.00000000,151747.00000000,32232.00000000,182633.00000000,56406.00000000,185125.00000000,341128.00000000,110693.00000000,405792.00000000,273563.00000000,78.00000000,38.00000000,8.00000000,45.00000000,14.00000000,46.00000000,85.00000000,27.00000000,101.00000000,68.00000000,,
422,06073016615,San Diego County,CA,3595,0.93000000,21,US,422,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2467392.00000000,2499.89000000,145.00000000,6249566.00000000,102.00000000,6331.88000000,2466962.00000000,2499.45000000,113.00000000,394912.00000000,155144.00000000,38786.00000000,215086.00000000,190404.00000000,133988.00000000,433698.00000000,165722.00000000,528900.00000000,208034.00000000,112.00000000,44.00000000,11.00000000,61.00000000,54.00000000,38.00000000,123.00000000,47.00000000,150.00000000,59.00000000,,
423,06073016616,San Diego County,CA,4274,0.94000000,22,US,423,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2373627.00000000,1662.20000000,96.00000000,9315887.00000000,105.00000000,6523.73000000,3259247.00000000,2282.39000000,103.00000000,373997.00000000,227383.00000000,69381.00000000,242450.00000000,164840.00000000,251173.00000000,396877.00000000,228228.00000000,448331.00000000,345254.00000000,89.00000000,54.00000000,16.00000000,58.00000000,39.00000000,60.00000000,94.00000000,54.00000000,106.00000000,82.00000000,,
